order_id,product_name,quantity,unit_price,order_date,purchase_address,city,total_price
182843,Apple Airpods Headphones,1,150.0,2019-04-27 06:18:00,354 6th St,New York City,150.0
182844,Lightning Charging Cable,1,14.95,2019-04-09 06:27:00,318 Pine St,San Francisco,14.949999809265137
182845,Bose SoundSport Headphones,1,99.99,2019-04-12 18:02:00,821 14th St,Los Angeles,99.98999786376953
182846,iPhone,1,700.0,2019-04-04 16:12:00,422 Washington St,Atlanta,700.0
182846,Lightning Charging Cable,1,14.95,2019-04-04 16:12:00,422 Washington St,Atlanta,14.949999809265137
182847,27in FHD Monitor,1,149.99,2019-04-09 21:39:00,837 6th St,Seattle,149.99000549316406
182848,AA Batteries (4-pack),4,3.84,2019-04-08 14:44:00,285 2nd St,Dallas,15.359999656677246
182849,Apple Airpods Headphones,1,150.0,2019-04-12 14:54:00,752 Lakeview St,San Francisco,150.0
182850,Flatscreen TV,1,300.0,2019-04-05 06:10:00,619 Madison St,Seattle,300.0
182851,Wired Headphones,1,11.99,2019-04-13 18:17:00,358 5th St,New York City,11.989999771118164
182852,AA Batteries (4-pack),1,3.84,2019-04-27 15:32:00,470 Johnson St,New York City,3.8399999141693115
182852,Lightning Charging Cable,1,14.95,2019-04-27 15:32:00,470 Johnson St,New York City,14.949999809265137
182853,AA Batteries (4-pack),1,3.84,2019-04-29 06:11:00,98 5th St,Los Angeles,3.8399999141693115
182854,iPhone,1,700.0,2019-04-17 13:48:00,10 4th St,Los Angeles,700.0
182855,AAA Batteries (4-pack),1,2.99,2019-04-23 16:53:00,671 5th St,Los Angeles,2.990000009536743
182856,USB-C Charging Cable,2,11.95,2019-04-08 13:41:00,137 South St,Los Angeles,23.899999618530273
182857,Wired Headphones,3,11.99,2019-04-24 12:12:00,817 Lake St,New York City,35.96999931335449
182858,Lightning Charging Cable,1,14.95,2019-04-02 13:52:00,347 Willow St,San Francisco,14.949999809265137
182859,Lightning Charging Cable,1,14.95,2019-04-21 06:59:00,473 Cherry St,San Francisco,14.949999809265137
182860,AA Batteries (4-pack),4,3.84,2019-04-23 00:08:00,602 Willow St,New York City,15.359999656677246
182861,Lightning Charging Cable,1,14.95,2019-04-12 14:00:00,148 4th St,Los Angeles,14.949999809265137
182862,Apple Airpods Headphones,1,150.0,2019-04-15 15:54:00,836 12th St,Dallas,150.0
182863,Lightning Charging Cable,1,14.95,2019-04-02 17:34:00,744 River St,Seattle,14.949999809265137
182864,Wired Headphones,1,11.99,2019-04-23 14:39:00,475 Chestnut St,Los Angeles,11.989999771118164
182865,Apple Airpods Headphones,1,150.0,2019-04-30 22:16:00,471 8th St,Seattle,150.0
182866,AA Batteries (4-pack),1,3.84,2019-04-16 19:54:00,505 Wilson St,New York City,3.8399999141693115
182867,27in FHD Monitor,1,149.99,2019-04-11 19:19:00,429 11th St,Los Angeles,149.99000549316406
182868,Bose SoundSport Headphones,1,99.99,2019-04-21 16:04:00,28 Ridge St,San Francisco,99.98999786376953
182869,Lightning Charging Cable,1,14.95,2019-04-06 19:59:00,744 Cedar St,Seattle,14.949999809265137
182870,AA Batteries (4-pack),3,3.84,2019-04-04 10:45:00,94 Adams St,San Francisco,11.519999742507935
182871,Lightning Charging Cable,1,14.95,2019-04-12 21:37:00,65 10th St,Los Angeles,14.949999809265137
182872,Lightning Charging Cable,1,14.95,2019-04-04 10:51:00,907 Meadow St,San Francisco,14.949999809265137
182873,34in Ultrawide Monitor,1,379.99,2019-04-15 22:26:00,193 Meadow St,Seattle,379.989990234375
182874,27in 4K Gaming Monitor,1,389.99,2019-04-03 07:11:00,620 4th St,Boston,389.989990234375
182875,Bose SoundSport Headphones,1,99.99,2019-04-01 13:22:00,592 5th St,Austin,99.98999786376953
182876,Bose SoundSport Headphones,1,99.99,2019-04-06 14:07:00,16 Chestnut St,Seattle,99.98999786376953
182877,27in 4K Gaming Monitor,1,389.99,2019-04-28 18:01:00,761 Lincoln St,Los Angeles,389.989990234375
182878,Lightning Charging Cable,1,14.95,2019-04-13 16:48:00,65 Lincoln St,San Francisco,14.949999809265137
182879,AAA Batteries (4-pack),1,2.99,2019-04-11 11:46:00,353 Jefferson St,San Francisco,2.990000009536743
182880,27in 4K Gaming Monitor,1,389.99,2019-04-25 20:50:00,237 Madison St,Los Angeles,389.989990234375
182881,AA Batteries (4-pack),1,3.84,2019-04-10 13:57:00,304 Jackson St,Boston,3.8399999141693115
182882,Wired Headphones,1,11.99,2019-04-21 00:25:00,145 Chestnut St,Portland,11.989999771118164
182883,AAA Batteries (4-pack),1,2.99,2019-04-11 14:18:00,369 Madison St,Atlanta,2.990000009536743
182884,AA Batteries (4-pack),1,3.84,2019-04-09 11:26:00,764 9th St,New York City,3.8399999141693115
182885,USB-C Charging Cable,1,11.95,2019-04-11 13:51:00,444 Park St,Los Angeles,11.949999809265137
182886,Apple Airpods Headphones,1,150.0,2019-04-24 11:18:00,209 Maple St,San Francisco,150.0
182887,ThinkPad Laptop,1,999.99,2019-04-29 14:58:00,483 Church St,Boston,999.989990234375
182888,AAA Batteries (4-pack),2,2.99,2019-04-21 11:08:00,427 Madison St,San Francisco,5.980000019073486
182889,20in Monitor,1,109.99,2019-04-15 17:19:00,511 10th St,Boston,109.98999786376953
182890,27in 4K Gaming Monitor,1,389.99,2019-04-12 12:46:00,910 Sunset St,Los Angeles,389.989990234375
182891,27in 4K Gaming Monitor,1,389.99,2019-04-24 17:54:00,150 Chestnut St,Los Angeles,389.989990234375
182891,Bose SoundSport Headphones,1,99.99,2019-04-24 17:54:00,150 Chestnut St,Los Angeles,99.98999786376953
182892,USB-C Charging Cable,1,11.95,2019-04-28 01:53:00,336 9th St,Boston,11.949999809265137
182892,AAA Batteries (4-pack),1,2.99,2019-04-28 01:53:00,336 9th St,Boston,2.990000009536743
182893,Bose SoundSport Headphones,1,99.99,2019-04-24 23:55:00,205 Johnson St,New York City,99.98999786376953
182894,Lightning Charging Cable,1,14.95,2019-04-21 15:21:00,821 Washington St,Seattle,14.949999809265137
182895,Wired Headphones,1,11.99,2019-04-18 11:07:00,444 Hickory St,Los Angeles,11.989999771118164
182896,Bose SoundSport Headphones,1,99.99,2019-04-21 22:13:00,711 Willow St,Seattle,99.98999786376953
182897,Lightning Charging Cable,1,14.95,2019-04-19 18:12:00,795 Elm St,New York City,14.949999809265137
182898,Bose SoundSport Headphones,1,99.99,2019-04-23 21:46:00,564 Forest St,Portland,99.98999786376953
182899,Apple Airpods Headphones,1,150.0,2019-04-29 10:03:00,323 Madison St,Atlanta,150.0
182900,34in Ultrawide Monitor,1,379.99,2019-04-13 10:35:00,971 4th St,Seattle,379.989990234375
182901,Google Phone,1,600.0,2019-04-23 18:22:00,728 Meadow St,Austin,600.0
182901,USB-C Charging Cable,1,11.95,2019-04-23 18:22:00,728 Meadow St,Austin,11.949999809265137
182902,iPhone,1,700.0,2019-04-09 11:18:00,744 Sunset St,San Francisco,700.0
182903,Lightning Charging Cable,1,14.95,2019-04-20 12:34:00,868 10th St,Boston,14.949999809265137
182904,Lightning Charging Cable,1,14.95,2019-04-09 22:15:00,410 Wilson St,Atlanta,14.949999809265137
182905,Lightning Charging Cable,1,14.95,2019-04-22 20:30:00,394 Spruce St,Seattle,14.949999809265137
182905,Google Phone,1,600.0,2019-04-22 20:30:00,394 Spruce St,Seattle,600.0
182906,Wired Headphones,1,11.99,2019-04-21 22:49:00,586 9th St,New York City,11.989999771118164
182907,Lightning Charging Cable,1,14.95,2019-04-11 14:26:00,283 Pine St,Dallas,14.949999809265137
182908,Google Phone,1,600.0,2019-04-19 17:40:00,452 Highland St,New York City,600.0
182908,USB-C Charging Cable,1,11.95,2019-04-19 17:40:00,452 Highland St,New York City,11.949999809265137
182908,Wired Headphones,1,11.99,2019-04-19 17:40:00,452 Highland St,New York City,11.989999771118164
182909,USB-C Charging Cable,1,11.95,2019-04-09 14:08:00,472 Jackson St,San Francisco,11.949999809265137
182910,USB-C Charging Cable,2,11.95,2019-04-08 14:44:00,910 Forest St,Los Angeles,23.899999618530273
182911,Wired Headphones,2,11.99,2019-04-05 23:05:00,988 Washington St,New York City,23.979999542236328
182912,AA Batteries (4-pack),1,3.84,2019-04-03 18:53:00,25 7th St,Seattle,3.8399999141693115
182913,Wired Headphones,1,11.99,2019-04-21 18:40:00,194 Dogwood St,Atlanta,11.989999771118164
182914,Lightning Charging Cable,1,14.95,2019-04-10 17:38:00,609 2nd St,San Francisco,14.949999809265137
182915,AA Batteries (4-pack),3,3.84,2019-04-24 16:35:00,208 Jefferson St,San Francisco,11.519999742507935
182916,AAA Batteries (4-pack),1,2.99,2019-04-27 13:22:00,853 12th St,San Francisco,2.990000009536743
182917,iPhone,1,700.0,2019-04-29 15:19:00,143 Sunset St,San Francisco,700.0
182917,USB-C Charging Cable,1,11.95,2019-04-29 15:19:00,143 Sunset St,San Francisco,11.949999809265137
182918,USB-C Charging Cable,1,11.95,2019-04-18 13:27:00,969 Cedar St,New York City,11.949999809265137
182919,Wired Headphones,1,11.99,2019-04-14 19:17:00,319 Hickory St,Austin,11.989999771118164
182920,Apple Airpods Headphones,1,150.0,2019-04-18 21:52:00,741 Pine St,New York City,150.0
182921,AA Batteries (4-pack),2,3.84,2019-04-10 14:06:00,828 Cherry St,Seattle,7.679999828338623
182922,AAA Batteries (4-pack),1,2.99,2019-04-25 08:14:00,446 1st St,New York City,2.990000009536743
182923,USB-C Charging Cable,1,11.95,2019-04-04 17:15:00,868 14th St,New York City,11.949999809265137
182924,AAA Batteries (4-pack),1,2.99,2019-04-12 11:41:00,531 Cedar St,Atlanta,2.990000009536743
182925,USB-C Charging Cable,1,11.95,2019-04-09 22:32:00,66 Jefferson St,Boston,11.949999809265137
182926,USB-C Charging Cable,1,11.95,2019-04-25 17:46:00,102 4th St,San Francisco,11.949999809265137
182927,Apple Airpods Headphones,1,150.0,2019-04-16 12:15:00,398 West St,San Francisco,150.0
182928,Lightning Charging Cable,1,14.95,2019-04-25 11:41:00,364 1st St,Los Angeles,14.949999809265137
182929,Apple Airpods Headphones,1,150.0,2019-04-08 02:12:00,930 Dogwood St,New York City,150.0
182930,Bose SoundSport Headphones,1,99.99,2019-04-11 18:08:00,943 South St,San Francisco,99.98999786376953
182931,Bose SoundSport Headphones,1,99.99,2019-04-25 12:30:00,105 14th St,San Francisco,99.98999786376953
182932,27in 4K Gaming Monitor,1,389.99,2019-04-15 23:28:00,737 Walnut St,New York City,389.989990234375
182933,27in FHD Monitor,1,149.99,2019-04-18 20:17:00,967 Willow St,Portland,149.99000549316406
182934,Apple Airpods Headphones,1,150.0,2019-04-29 06:20:00,405 4th St,Los Angeles,150.0
182935,AA Batteries (4-pack),1,3.84,2019-04-15 23:23:00,273 North St,Boston,3.8399999141693115
182936,USB-C Charging Cable,1,11.95,2019-04-17 19:40:00,921 Hill St,Los Angeles,11.949999809265137
182937,USB-C Charging Cable,1,11.95,2019-04-11 01:04:00,205 Washington St,Dallas,11.949999809265137
182938,iPhone,1,700.0,2019-04-14 19:58:00,416 Highland St,San Francisco,700.0
182939,Apple Airpods Headphones,1,150.0,2019-04-01 11:53:00,582 Washington St,New York City,150.0
182940,USB-C Charging Cable,1,11.95,2019-04-03 16:07:00,627 Hill St,Los Angeles,11.949999809265137
182941,Wired Headphones,1,11.99,2019-04-09 11:48:00,631 14th St,San Francisco,11.989999771118164
182942,AAA Batteries (4-pack),2,2.99,2019-04-11 21:13:00,224 12th St,New York City,5.980000019073486
182943,Wired Headphones,1,11.99,2019-04-23 14:32:00,850 Wilson St,San Francisco,11.989999771118164
182944,Wired Headphones,1,11.99,2019-04-08 18:55:00,940 Dogwood St,New York City,11.989999771118164
182945,Bose SoundSport Headphones,1,99.99,2019-04-19 11:39:00,594 Ridge St,Portland,99.98999786376953
182946,Lightning Charging Cable,1,14.95,2019-04-01 19:45:00,933 Spruce St,Seattle,14.949999809265137
182947,Apple Airpods Headphones,1,150.0,2019-04-27 19:32:00,228 Dogwood St,Dallas,150.0
182948,AA Batteries (4-pack),1,3.84,2019-04-20 10:28:00,951 Main St,New York City,3.8399999141693115
182949,AA Batteries (4-pack),1,3.84,2019-04-30 20:50:00,545 North St,Seattle,3.8399999141693115
182950,Bose SoundSport Headphones,1,99.99,2019-04-03 10:46:00,881 Meadow St,Seattle,99.98999786376953
182951,Wired Headphones,1,11.99,2019-04-27 08:56:00,48 Pine St,Austin,11.989999771118164
182952,USB-C Charging Cable,1,11.95,2019-04-14 21:12:00,876 Washington St,Los Angeles,11.949999809265137
182953,AAA Batteries (4-pack),1,2.99,2019-04-09 13:23:00,883 8th St,Seattle,2.990000009536743
182954,AA Batteries (4-pack),1,3.84,2019-04-08 10:42:00,666 10th St,Dallas,3.8399999141693115
182955,Wired Headphones,1,11.99,2019-04-07 10:51:00,427 Cherry St,Dallas,11.989999771118164
182956,Macbook Pro Laptop,1,1700.0,2019-04-29 13:55:00,740 Meadow St,Dallas,1700.0
182957,20in Monitor,1,109.99,2019-04-18 07:32:00,332 13th St,Portland,109.98999786376953
182958,27in 4K Gaming Monitor,1,389.99,2019-04-11 13:36:00,739 Park St,Portland,389.989990234375
182959,34in Ultrawide Monitor,1,379.99,2019-04-12 15:16:00,712 Ridge St,Los Angeles,379.989990234375
182960,Wired Headphones,1,11.99,2019-04-01 06:47:00,234 Washington St,San Francisco,11.989999771118164
182961,Wired Headphones,2,11.99,2019-04-01 09:31:00,135 Highland St,Portland,23.979999542236328
182962,USB-C Charging Cable,1,11.95,2019-04-06 09:55:00,860 13th St,Seattle,11.949999809265137
182963,USB-C Charging Cable,1,11.95,2019-04-21 13:34:00,957 Center St,New York City,11.949999809265137
182964,Apple Airpods Headphones,1,150.0,2019-04-02 18:10:00,137 Cherry St,New York City,150.0
182965,USB-C Charging Cable,1,11.95,2019-04-26 23:15:00,736 Walnut St,Los Angeles,11.949999809265137
182966,Vareebadd Phone,1,400.0,2019-04-10 20:20:00,499 Jackson St,Los Angeles,400.0
182967,Apple Airpods Headphones,1,150.0,2019-04-01 13:18:00,139 Washington St,San Francisco,150.0
182968,Wired Headphones,1,11.99,2019-04-09 08:45:00,564 Forest St,Dallas,11.989999771118164
182969,AA Batteries (4-pack),2,3.84,2019-04-30 16:02:00,926 Johnson St,Portland,7.679999828338623
182970,LG Dryer,1,600.0,2019-04-16 17:10:00,76 12th St,Austin,600.0
182971,Wired Headphones,1,11.99,2019-04-27 16:20:00,817 Lakeview St,Boston,11.989999771118164
182972,USB-C Charging Cable,1,11.95,2019-04-20 12:08:00,993 North St,Los Angeles,11.949999809265137
182973,AA Batteries (4-pack),1,3.84,2019-04-11 14:50:00,634 Park St,San Francisco,3.8399999141693115
182974,20in Monitor,1,109.99,2019-04-29 14:33:00,294 14th St,Dallas,109.98999786376953
182975,Bose SoundSport Headphones,1,99.99,2019-04-14 22:24:00,251 Hill St,San Francisco,99.98999786376953
182976,AA Batteries (4-pack),1,3.84,2019-04-17 13:00:00,180 Sunset St,San Francisco,3.8399999141693115
182977,Wired Headphones,1,11.99,2019-04-14 21:03:00,73 Johnson St,San Francisco,11.989999771118164
182978,USB-C Charging Cable,1,11.95,2019-04-07 02:28:00,304 Lake St,Boston,11.949999809265137
182979,Macbook Pro Laptop,1,1700.0,2019-04-10 21:30:00,542 Jefferson St,San Francisco,1700.0
182980,AA Batteries (4-pack),1,3.84,2019-04-20 13:43:00,962 Johnson St,San Francisco,3.8399999141693115
182981,Bose SoundSport Headphones,1,99.99,2019-04-05 15:02:00,750 Wilson St,New York City,99.98999786376953
182982,Bose SoundSport Headphones,1,99.99,2019-04-21 16:58:00,521 12th St,Boston,99.98999786376953
182983,AA Batteries (4-pack),2,3.84,2019-04-29 20:30:00,261 Lincoln St,New York City,7.679999828338623
182984,Macbook Pro Laptop,1,1700.0,2019-04-28 01:10:00,83 Willow St,Boston,1700.0
182985,USB-C Charging Cable,1,11.95,2019-04-08 18:39:00,806 South St,Dallas,11.949999809265137
182986,ThinkPad Laptop,1,999.99,2019-04-14 18:40:00,731 Lakeview St,San Francisco,999.989990234375
182987,iPhone,1,700.0,2019-04-25 07:00:00,678 Cherry St,Los Angeles,700.0
182987,Lightning Charging Cable,1,14.95,2019-04-25 07:00:00,678 Cherry St,Los Angeles,14.949999809265137
182988,iPhone,1,700.0,2019-04-20 22:51:00,921 9th St,New York City,700.0
182989,iPhone,1,700.0,2019-04-21 13:52:00,834 Johnson St,Boston,700.0
182990,AA Batteries (4-pack),1,3.84,2019-04-13 19:41:00,130 West St,Austin,3.8399999141693115
182991,AAA Batteries (4-pack),2,2.99,2019-04-10 14:29:00,64 11th St,San Francisco,5.980000019073486
182992,ThinkPad Laptop,1,999.99,2019-04-08 10:35:00,3 Johnson St,San Francisco,999.989990234375
182993,Wired Headphones,1,11.99,2019-04-17 18:00:00,706 Highland St,New York City,11.989999771118164
182994,AAA Batteries (4-pack),2,2.99,2019-04-23 14:44:00,904 Walnut St,Austin,5.980000019073486
182995,USB-C Charging Cable,1,11.95,2019-04-16 14:45:00,598 Cedar St,Portland,11.949999809265137
182996,27in FHD Monitor,1,149.99,2019-04-14 13:26:00,705 Pine St,Los Angeles,149.99000549316406
182997,Apple Airpods Headphones,1,150.0,2019-04-17 04:10:00,335 Jackson St,New York City,150.0
182998,27in FHD Monitor,1,149.99,2019-04-27 19:16:00,600 South St,Austin,149.99000549316406
182999,Wired Headphones,1,11.99,2019-04-13 19:17:00,673 Pine St,New York City,11.989999771118164
183000,AAA Batteries (4-pack),3,2.99,2019-04-25 14:21:00,67 Park St,Los Angeles,8.97000002861023
183001,ThinkPad Laptop,1,999.99,2019-04-13 17:56:00,462 Highland St,New York City,999.989990234375
183002,Wired Headphones,1,11.99,2019-04-11 13:56:00,981 Park St,Los Angeles,11.989999771118164
183003,Wired Headphones,1,11.99,2019-04-08 21:15:00,557 Main St,New York City,11.989999771118164
183004,AA Batteries (4-pack),1,3.84,2019-04-26 20:10:00,218 Wilson St,Austin,3.8399999141693115
183005,34in Ultrawide Monitor,1,379.99,2019-04-28 14:23:00,367 9th St,Portland,379.989990234375
183006,Wired Headphones,1,11.99,2019-04-25 11:27:00,866 Walnut St,Portland,11.989999771118164
183007,AA Batteries (4-pack),1,3.84,2019-04-28 10:55:00,46 11th St,Austin,3.8399999141693115
183008,AAA Batteries (4-pack),1,2.99,2019-04-15 19:14:00,370 Church St,New York City,2.990000009536743
183009,AA Batteries (4-pack),1,3.84,2019-04-16 18:30:00,639 Cedar St,Seattle,3.8399999141693115
183010,Apple Airpods Headphones,1,150.0,2019-04-17 12:10:00,205 Lincoln St,Portland,150.0
183011,Vareebadd Phone,1,400.0,2019-04-05 18:29:00,200 Johnson St,Dallas,400.0
183012,27in FHD Monitor,1,149.99,2019-04-10 20:57:00,390 Main St,Seattle,149.99000549316406
183013,USB-C Charging Cable,1,11.95,2019-04-18 11:37:00,821 6th St,San Francisco,11.949999809265137
183014,Google Phone,1,600.0,2019-04-12 12:02:00,403 Cherry St,Dallas,600.0
183014,Wired Headphones,1,11.99,2019-04-12 12:02:00,403 Cherry St,Dallas,11.989999771118164
183015,USB-C Charging Cable,1,11.95,2019-04-02 00:25:00,479 South St,San Francisco,11.949999809265137
183016,Google Phone,1,600.0,2019-04-30 19:50:00,492 Willow St,San Francisco,600.0
183016,USB-C Charging Cable,1,11.95,2019-04-30 19:50:00,492 Willow St,San Francisco,11.949999809265137
183016,Wired Headphones,1,11.99,2019-04-30 19:50:00,492 Willow St,San Francisco,11.989999771118164
183017,ThinkPad Laptop,1,999.99,2019-04-14 16:17:00,856 Highland St,New York City,999.989990234375
183018,iPhone,1,700.0,2019-04-12 20:10:00,539 Washington St,New York City,700.0
183019,Wired Headphones,1,11.99,2019-04-13 19:38:00,729 7th St,San Francisco,11.989999771118164
183020,27in 4K Gaming Monitor,1,389.99,2019-04-05 20:37:00,824 Center St,Austin,389.989990234375
183021,Lightning Charging Cable,1,14.95,2019-04-16 13:01:00,497 Johnson St,Portland,14.949999809265137
183022,Wired Headphones,1,11.99,2019-04-06 20:09:00,813 5th St,San Francisco,11.989999771118164
183023,Apple Airpods Headphones,1,150.0,2019-04-07 16:25:00,467 Adams St,Atlanta,150.0
183024,Google Phone,1,600.0,2019-04-01 20:51:00,342 1st St,Los Angeles,600.0
183025,AA Batteries (4-pack),1,3.84,2019-04-23 18:15:00,766 Meadow St,Dallas,3.8399999141693115
183026,AAA Batteries (4-pack),1,2.99,2019-04-27 00:55:00,578 Washington St,New York City,2.990000009536743
183027,USB-C Charging Cable,1,11.95,2019-04-25 20:44:00,587 2nd St,Portland,11.949999809265137
183028,Wired Headphones,1,11.99,2019-04-04 12:14:00,532 14th St,San Francisco,11.989999771118164
183029,Wired Headphones,1,11.99,2019-04-02 00:23:00,919 Hickory St,New York City,11.989999771118164
183030,AAA Batteries (4-pack),1,2.99,2019-04-03 12:47:00,877 Adams St,Austin,2.990000009536743
183031,Bose SoundSport Headphones,1,99.99,2019-04-24 14:51:00,750 Jefferson St,San Francisco,99.98999786376953
183032,Wired Headphones,1,11.99,2019-04-16 19:31:00,61 Center St,Los Angeles,11.989999771118164
183033,USB-C Charging Cable,1,11.95,2019-04-17 14:16:00,216 Center St,Boston,11.949999809265137
183034,iPhone,1,700.0,2019-04-16 20:52:00,127 Pine St,Boston,700.0
183034,Lightning Charging Cable,1,14.95,2019-04-16 20:52:00,127 Pine St,Boston,14.949999809265137
183035,Lightning Charging Cable,1,14.95,2019-04-03 12:25:00,40 1st St,Seattle,14.949999809265137
183036,Flatscreen TV,1,300.0,2019-04-06 22:31:00,159 Elm St,Los Angeles,300.0
183037,USB-C Charging Cable,1,11.95,2019-04-03 13:08:00,248 Elm St,San Francisco,11.949999809265137
183038,USB-C Charging Cable,1,11.95,2019-04-23 17:16:00,187 4th St,Seattle,11.949999809265137
183039,Wired Headphones,1,11.99,2019-04-28 23:11:00,731 Madison St,Atlanta,11.989999771118164
183040,Wired Headphones,1,11.99,2019-04-13 22:39:00,712 Madison St,San Francisco,11.989999771118164
183041,AA Batteries (4-pack),1,3.84,2019-04-09 12:15:00,504 14th St,Los Angeles,3.8399999141693115
183042,USB-C Charging Cable,1,11.95,2019-04-13 08:28:00,4 13th St,Seattle,11.949999809265137
183043,AAA Batteries (4-pack),2,2.99,2019-04-19 21:06:00,670 Sunset St,San Francisco,5.980000019073486
183044,ThinkPad Laptop,1,999.99,2019-04-23 21:03:00,938 Elm St,San Francisco,999.989990234375
183045,Lightning Charging Cable,1,14.95,2019-04-26 08:16:00,914 Meadow St,Dallas,14.949999809265137
183046,Lightning Charging Cable,1,14.95,2019-04-13 20:35:00,700 Ridge St,Atlanta,14.949999809265137
183047,AA Batteries (4-pack),1,3.84,2019-04-20 18:06:00,364 6th St,Boston,3.8399999141693115
183048,Bose SoundSport Headphones,1,99.99,2019-04-10 13:05:00,611 Spruce St,Boston,99.98999786376953
183049,Macbook Pro Laptop,1,1700.0,2019-04-09 14:14:00,32 Center St,Los Angeles,1700.0
183050,Lightning Charging Cable,1,14.95,2019-04-09 11:19:00,577 Elm St,Dallas,14.949999809265137
183051,AAA Batteries (4-pack),1,2.99,2019-04-02 23:32:00,643 Cherry St,Boston,2.990000009536743
183052,AA Batteries (4-pack),1,3.84,2019-04-14 20:30:00,587 10th St,New York City,3.8399999141693115
183053,Wired Headphones,1,11.99,2019-04-08 20:17:00,255 9th St,Atlanta,11.989999771118164
183054,Bose SoundSport Headphones,1,99.99,2019-04-21 01:52:00,735 6th St,San Francisco,99.98999786376953
183055,AAA Batteries (4-pack),1,2.99,2019-04-19 09:43:00,330 North St,Seattle,2.990000009536743
183056,34in Ultrawide Monitor,1,379.99,2019-04-18 01:58:00,622 Willow St,New York City,379.989990234375
183057,AA Batteries (4-pack),1,3.84,2019-04-05 09:59:00,192 Ridge St,Seattle,3.8399999141693115
183058,Wired Headphones,2,11.99,2019-04-30 22:21:00,303 Wilson St,Seattle,23.979999542236328
183059,ThinkPad Laptop,1,999.99,2019-04-19 09:54:00,306 1st St,Boston,999.989990234375
183059,USB-C Charging Cable,1,11.95,2019-04-19 09:54:00,306 1st St,Boston,11.949999809265137
183060,Lightning Charging Cable,1,14.95,2019-04-18 18:40:00,579 7th St,Boston,14.949999809265137
183061,Bose SoundSport Headphones,1,99.99,2019-04-24 13:50:00,482 Lincoln St,New York City,99.98999786376953
183062,Bose SoundSport Headphones,1,99.99,2019-04-24 18:02:00,184 Lake St,New York City,99.98999786376953
183063,USB-C Charging Cable,1,11.95,2019-04-07 17:19:00,886 9th St,Los Angeles,11.949999809265137
183064,ThinkPad Laptop,1,999.99,2019-04-17 19:45:00,238 Cherry St,San Francisco,999.989990234375
183065,27in FHD Monitor,1,149.99,2019-04-07 15:51:00,730 10th St,Seattle,149.99000549316406
183066,Apple Airpods Headphones,1,150.0,2019-04-18 17:15:00,317 14th St,Portland,150.0
183067,Wired Headphones,1,11.99,2019-04-21 11:10:00,982 Willow St,Portland,11.989999771118164
183068,Apple Airpods Headphones,1,150.0,2019-04-07 10:35:00,757 Willow St,Austin,150.0
183069,AA Batteries (4-pack),1,3.84,2019-04-21 11:29:00,75 2nd St,Atlanta,3.8399999141693115
183070,USB-C Charging Cable,1,11.95,2019-04-20 09:17:00,802 Walnut St,New York City,11.949999809265137
183071,27in FHD Monitor,1,149.99,2019-04-12 18:59:00,59 Johnson St,Los Angeles,149.99000549316406
183072,Macbook Pro Laptop,1,1700.0,2019-04-26 10:06:00,798 Highland St,New York City,1700.0
183073,Lightning Charging Cable,1,14.95,2019-04-05 18:03:00,171 13th St,Dallas,14.949999809265137
183074,USB-C Charging Cable,1,11.95,2019-04-12 20:24:00,741 Cedar St,Boston,11.949999809265137
183075,AAA Batteries (4-pack),1,2.99,2019-04-19 00:51:00,900 Johnson St,New York City,2.990000009536743
183076,Google Phone,1,600.0,2019-04-26 09:47:00,311 Hill St,San Francisco,600.0
183077,Wired Headphones,1,11.99,2019-04-11 06:17:00,787 Dogwood St,Atlanta,11.989999771118164
183078,USB-C Charging Cable,1,11.95,2019-04-09 07:13:00,995 Dogwood St,Atlanta,11.949999809265137
183079,Bose SoundSport Headphones,1,99.99,2019-04-30 14:10:00,626 13th St,San Francisco,99.98999786376953
183080,Bose SoundSport Headphones,1,99.99,2019-04-11 21:58:00,171 Adams St,Los Angeles,99.98999786376953
183081,34in Ultrawide Monitor,1,379.99,2019-04-21 12:33:00,235 Park St,Austin,379.989990234375
183082,AAA Batteries (4-pack),1,2.99,2019-04-20 00:08:00,757 10th St,Los Angeles,2.990000009536743
183083,USB-C Charging Cable,1,11.95,2019-04-13 19:51:00,842 8th St,San Francisco,11.949999809265137
183084,Lightning Charging Cable,1,14.95,2019-04-04 21:35:00,269 12th St,San Francisco,14.949999809265137
183085,iPhone,1,700.0,2019-04-15 12:33:00,985 Highland St,Atlanta,700.0
183085,Lightning Charging Cable,1,14.95,2019-04-15 12:33:00,985 Highland St,Atlanta,14.949999809265137
183086,Bose SoundSport Headphones,1,99.99,2019-04-25 11:18:00,595 Meadow St,New York City,99.98999786376953
183087,Google Phone,1,600.0,2019-04-05 11:16:00,411 1st St,Austin,600.0
183088,USB-C Charging Cable,1,11.95,2019-04-12 18:38:00,296 Washington St,Atlanta,11.949999809265137
183089,Lightning Charging Cable,1,14.95,2019-04-20 13:10:00,167 5th St,New York City,14.949999809265137
183090,Apple Airpods Headphones,2,150.0,2019-04-28 11:47:00,843 Park St,Los Angeles,300.0
183091,AAA Batteries (4-pack),1,2.99,2019-04-18 13:54:00,497 North St,San Francisco,2.990000009536743
183092,USB-C Charging Cable,1,11.95,2019-04-30 15:46:00,606 5th St,Atlanta,11.949999809265137
183093,Apple Airpods Headphones,1,150.0,2019-04-17 16:57:00,606 4th St,Dallas,150.0
